Reporte,Estado,Centro,Calificación,Fecha Reporte,Atendido,Fecha Pago,Deuda,Pagos,Total,Estado Pago,Tiempo hasta pago,Falla
38383,17,1716,Regulares,2024-08-01 00:00:00,2024-08-07 00:00:00,2024-09-18 00:00:00,$0.00,$20738.20,$20738.2,❌ Pago Con Atraso,42,MANTENIMIENTO PREVENTIVO -4 LINEAS
38384,17,1717,Regulares,2024-08-01 00:00:00,2024-08-05 00:00:00,2024-08-12 00:00:00,$0.00,$20738.20,$20738.2,✔ Pagado,7,MANTENIMIENTO PREVENTIVO -4 LINEAS
38385,9,39,Regulares,2024-08-01 00:00:00,2024-08-30 00:00:00,2024-12-19 00:00:00,$0.00,$2272.56,$2272.56,❌ Pago Con Atraso,111,REVISION DE MSM EN LABORATORIO POR NO CALIBRAR POR NOX
38390,9,4,Regulares,2024-08-01 00:00:00,2024-08-15 00:00:00,2024-10-25 00:00:00,$0.00,$2893.39,$2893.39,❌ Pago Con Atraso,71,REVISION DE PRESION DE GASES EN TODAS LAS LINEAS POSTERIOR A VISITA DE SMA
38392,15,833,Regulares,2024-08-01 00:00:00,2024-08-01 00:00:00,2024-08-01 00:00:00,$0.00,$3480.00,$3480,✔ Pagado,0,REFACCIONES - 1 ARNES PARA OBDII CAPTURA 5 M
38394,13,1,Regulares,2024-08-01 00:00:00,2024-07-31 00:00:00,2024-08-13 00:00:00,$0.00,$6217.60,$6217.6,✔ Pagado,13,SOFTWARE JULIO
38395,13,2,Regulares,2024-08-01 00:00:00,2024-07-31 00:00:00,2024-08-13 00:00:00,$0.00,$1600.80,$1600.8,✔ Pagado,13,SOFTWARE JULIO
38396,13,3,Regulares,2024-08-01 00:00:00,2024-07-31 00:00:00,2024-08-13 00:00:00,$0.00,$12922.40,$12922.4,✔ Pagado,13,SOFTWARE JULIO
38397,13,5,Regulares,2024-08-01 00:00:00,2024-07-31 00:00:00,2024-08-13 00:00:00,$0.00,$12806.40,$12806.4,✔ Pagado,13,SOFTWARE JULIO
38398,13,6,Regulares,2024-08-01 00:00:00,2024-07-31 00:00:00,2024-08-13 00:00:00,$0.00,$15242.40,$15242.4,✔ Pagado,13,SOFTWARE JULIO
38399,13,7,Regulares,2024-08-01 00:00:00,2024-07-31 00:00:00,2024-08-13 00:00:00,$0.00,$4862.72,$4862.72,✔ Pagado,13,SOFTWARE JULIO
38400,13,8,Regulares,2024-08-01 00:00:00,2024-07-31 00:00:00,2024-08-13 00:00:00,$0.00,$3572.80,$3572.8,✔ Pagado,13,SOFTWARE JULIO
38401,13,9,Regulares,2024-08-01 00:00:00,2024-07-31 00:00:00,2024-08-13 00:00:00,$0.00,$9572.32,$9572.32,✔ Pagado,13,SOFTWARE JULIO
38402,13,11,Regulares,2024-08-01 00:00:00,2024-07-31 00:00:00,2024-08-13 00:00:00,$0.00,$12653.28,$12653.28,✔ Pagado,13,SOFTWARE JULIO
38410,37,129,Especiales,2024-08-02 00:00:00,2024-08-08 00:00:00,2001-01-01 00:00:00,$0.00,$8120.00,$8120,"ℹ️ Sin deuda, sin fecha de pago o cliente no dado de alta",Sin pago,"CALIBRACION DINAMICA LINEAS 3 Y 4, JUEVES 8 10:30"
38416,22,30,Regulares,2024-08-02 00:00:00,2024-08-02 00:00:00,2024-08-02 00:00:00,$0.00,$2320.00,$2320,✔ Pagado,0,SOPORTE REMOTO - ERROR DE CONEXIÓN AL SERVIDOR
38426,9,105,Especiales,2024-08-05 00:00:00,2024-08-09 00:00:00,2024-08-08 00:00:00,$0.00,$39941.12,$39941.12,✔ Pagado,'-1,"REFACCIONES - 5 SENSOR BIOMETRICO, 4 SENSOR OBDII CAPTURA, 4 SONDA AUXILIAR, 1 SONDA PRINCIPAL, 4 FILTRO MALLA, 4 FILTRO INLINE, 120 M MANGUERA FLEXIBLE 8 MM, 4 M MANGUERA FLEXIBLE 6 MM"
38428,15,852,Rodrigo Vega,2024-08-05 00:00:00,2024-08-13 00:00:00,2024-12-19 00:00:00,$0.00,$5800.00,$5800,❌ Pago Con Atraso,128,CONFIGURACION Y LIMPIEZA DE CAMARAS DE VIDEO - 5 LINEAS
38429,15,401,Regulares,2024-08-05 00:00:00,2024-08-13 00:00:00,2024-08-24 00:00:00,$0.00,$1160.00,$1160,✔ Pagado,11,CONFIGURACION Y LIMPIEZA DE CAMARA DE VIDEO - 1 LINEA
38430,15,402,Regulares,2024-08-05 00:00:00,2024-08-13 00:00:00,2024-08-23 00:00:00,$0.00,$1160.00,$1160,✔ Pagado,10,CONFIGURACION Y LIMPIEZA DE CAMARA DE VIDEO - 1 LINEA
38431,15,409,Regulares,2024-08-05 00:00:00,2024-08-13 00:00:00,2024-08-23 00:00:00,$0.00,$1160.00,$1160,✔ Pagado,10,CONFIGURACION Y LIMPIEZA DE CAMARA DE VIDEO - 1 LINEA
38432,9,85,Regulares,2024-08-05 00:00:00,2024-08-16 00:00:00,2024-08-15 00:00:00,$0.00,$3596.00,$3596,✔ Pagado,'-1,NOX FUERA DE RANGO
38434,15,998,Regulares,2024-08-05 00:00:00,2024-08-05 00:00:00,2024-08-12 00:00:00,$0.00,$1276.00,$1276,✔ Pagado,7,APERTURA DE GABINETES POR VISITA DE SMA
38435,30,31,Regulares,2024-08-05 00:00:00,2024-08-05 00:00:00,2024-08-05 00:00:00,$0.00,$3886.00,$3886,✔ Pagado,0,V-031-ORI IXTAC - REFACCIONES - 1 CELDA DE CARGA 500
38436,15,915,Regulares,2024-08-05 00:00:00,2024-08-07 00:00:00,2024-08-15 00:00:00,$0.00,$11600.00,$11600,✔ Pagado,8,CALIBRACION DINAMICA - MIERCOLES 7 DE AGOSTO 9.30
38437,30,112,Especiales,2024-08-05 00:00:00,2000-01-01 00:00:00,2024-08-03 00:00:00,$0.00,$6960.00,$6960,✔ Pagado,'-2,VIATICOS DE INSTALACION
38440,9,44,MAC´s,2024-08-06 00:00:00,2024-08-15 00:00:00,2025-11-14 00:00:00,$0.00,$58.00,$58,❌ Pago Con Atraso,456,RECHAZOS POR DILUCION
38444,9,38,MAC´s,2024-08-06 00:00:00,2024-08-08 00:00:00,2024-08-12 00:00:00,$0.00,$4756.00,$4756,✔ Pagado,4,REFACCIONES - 1 MANIFOLD
38447,30,122,Especiales,2024-08-06 00:00:00,2000-01-01 00:00:00,2024-10-14 00:00:00,$0.00,$625000.00,$625000,❌ Pago Con Atraso,69,"VENTA DE LINEA DE GASOLINA, DIESEL, COMPUTO, AFORO, VIDEO"
38448,15,823,Rodrigo Vega,2024-08-06 00:00:00,2024-08-07 00:00:00,2024-08-30 00:00:00,$0.00,$638.00,$638,✔ Pagado,23,OPACIMETRO NO COMUNICA
38449,15,420,Regulares,2024-08-06 00:00:00,2024-08-13 00:00:00,2024-08-13 00:00:00,$0.00,$1160.00,$1160,✔ Pagado,0,REVISION Y LIMPIEZA DE CAMARAS A PETICION DE SMA
38450,30,112,Especiales,2024-08-06 00:00:00,2000-01-01 00:00:00,2024-08-03 00:00:00,$0.00,$6960.00,$6960,✔ Pagado,'-3,VIATICOS PARA INSTALACION
38453,15,849,Rodrigo Vega,2024-08-07 00:00:00,2024-08-08 00:00:00,2024-08-19 00:00:00,$0.00,$696.00,$696,✔ Pagado,11,SISTEMA OPERATIVO NO INICIA EN CPU DE P2
38454,13,11,Regulares,2024-08-07 00:00:00,2024-08-07 00:00:00,2024-10-02 00:00:00,$0.00,$11600.00,$11600,❌ Pago Con Atraso,56,APOYO A LABORATORIO PARA CALIBRACION DINAMICA - 4 LINEAS
38458,15,828,Rodrigo Vega,2024-08-07 00:00:00,2024-08-12 00:00:00,2024-09-12 00:00:00,$0.00,$1740.00,$1740,✔ Pagado,31,REFACCIONES - 1 SENSOR INDUCTIVO
38461,15,998,Regulares,2024-08-07 00:00:00,2024-08-09 00:00:00,2024-08-26 00:00:00,$0.00,$283.65,$283.65,✔ Pagado,17,EL SISTEMA PERDIO COMUNICACION CON EL MODULO DE SEGURIDAD POR MAS DE 10 SEGUNDOS (REVISAR EN MANTENIMIENTO)
38462,15,832,Regulares,2024-08-07 00:00:00,2024-08-27 00:00:00,2024-08-08 00:00:00,$0.00,$10440.00,$10440,✔ Pagado,'-19,REFACCIONES - 6 PORTAFILTROS
38463,15,832,Regulares,2024-08-07 00:00:00,2024-08-27 00:00:00,2024-08-08 00:00:00,$0.00,$1044.00,$1044,✔ Pagado,'-19,REFACCIONES - 3 PLACAS DE IDENTIFICACION DE GABINETE
38464,9,44,MAC´s,2024-08-07 00:00:00,2024-08-09 00:00:00,2025-11-14 00:00:00,$0.00,$283.65,$283.65,❌ Pago Con Atraso,462,"REVISION DE MCS POSTERIOR A VISITA DE MAHA, MARCA APERTURA DE GABINETE"
38467,17,1713,Regulares,2024-08-08 00:00:00,2024-08-24 00:00:00,2024-09-27 00:00:00,$0.00,$11600.00,$11600,❌ Pago Con Atraso,34,CALIBRACIÓN DINAMICA MENSUAL ( 22 DE AGOSTO A LAS 9:30)
38471,13,3,Regulares,2024-08-08 00:00:00,2024-08-08 00:00:00,2024-10-02 00:00:00,$0.00,$14500.00,$14500,❌ Pago Con Atraso,55,APOYO A LABORATORIO PARA CALIBRACIÓN DINAMICA - 5 LINEAS
38472,20,9,Especiales,2024-08-08 00:00:00,2024-08-08 00:00:00,2024-08-08 00:00:00,$0.00,$5106.78,$5106.78,✔ Pagado,0,REFACCIONES - 2 SENSOR DE OXIGENO
38474,15,915,Regulares,2024-08-08 00:00:00,2024-10-04 00:00:00,2024-08-15 00:00:00,$0.00,$2320.00,$2320,✔ Pagado,'-50,DINAMOMETRO APLICA CARGA TODO EL TIEMPO
38475,15,823,Rodrigo Vega,2024-08-08 00:00:00,2024-08-09 00:00:00,2024-08-29 00:00:00,$0.00,$1160.00,$1160,✔ Pagado,20,NO LEE RPMS
38476,9,67,Especiales,2024-08-08 00:00:00,2024-08-22 00:00:00,2024-08-29 00:00:00,$0.00,$3826.11,$3826.11,✔ Pagado,7,ESTACION METEOROLOGICA NO COMUNICA (ERROR DE SISTEMA)
38480,15,868,Rodrigo Vega,2024-08-08 00:00:00,2024-08-12 00:00:00,2024-09-26 00:00:00,$0.00,$696.00,$696,❌ Pago Con Atraso,45,REVISION DE MEM POR DESCONEXIONES CONSTANTES (MANTENIMIENTO)
38484,15,832,Regulares,2024-08-08 00:00:00,2024-08-13 00:00:00,2024-08-08 00:00:00,$0.00,$4209.41,$4209.41,✔ Pagado,'-5,"EQUIPO - 2 MONITORES DE 24"" PARA LINEA"
38485,11,1,Especiales,2024-08-08 00:00:00,2000-01-01 00:00:00,2024-08-09 00:00:00,$0.00,$6960.00,$6960,✔ Pagado,1,VIATICOS DE INSTALACION
38493,15,820,Rodrigo Vega,2024-08-09 00:00:00,2024-09-04 00:00:00,2024-10-03 00:00:00,$0.00,$5800.00,$5800,✔ Pagado,29,REFACCIONES - 2 SENSOR OBDII C/EXT OBDII Y BASE
38503,17,1714,Regulares,2024-08-09 00:00:00,2024-08-28 00:00:00,2024-08-21 00:00:00,$0.00,$1284.49,$1284.49,✔ Pagado,'-7,REVISION DE SONDA DE TEMPERATURA EN LABORATORIO
38504,17,1715,Regulares,2024-08-09 00:00:00,2024-10-09 00:00:00,2024-08-23 00:00:00,$0.00,$1284.49,$1284.49,✔ Pagado,'-47,REVISION DE SONDA DE TEMPERATURA EN LABORATORIO
38507,13,9,Regulares,2024-08-09 00:00:00,2024-09-17 00:00:00,2025-02-27 00:00:00,$0.00,$290.00,$290,❌ Pago Con Atraso,163,TACOMETRO OPTICO NO LEE RPMS
38513,15,870,Especiales,2024-08-10 00:00:00,2024-08-04 00:00:00,2024-08-29 00:00:00,$0.00,$1160.00,$1160,✔ Pagado,25,REVISION DE OPACIMETRO Y TACOMETRO OPTICO POR REVOLUCIONES VARIABLES
38527,13,3,Regulares,2024-08-13 00:00:00,2024-08-13 00:00:00,2024-10-23 00:00:00,$0.00,$186.24,$186.24,❌ Pago Con Atraso,71,RECHAZOS POR OXIGENO FUERA DE RANGO
38529,9,11,Regulares,2024-08-13 00:00:00,2024-08-16 00:00:00,2024-08-13 00:00:00,$0.00,$1330.06,$1330.06,✔ Pagado,'-3,REFACCIONES - 2 CONECTOR RAPIDO PARA SONDA AUXILIAR
38538,17,1713,Regulares,2024-08-14 00:00:00,2024-08-27 00:00:00,2024-08-16 00:00:00,$0.00,$2436.00,$2436,✔ Pagado,'-11,REFACCIONES - 1 SONDA DE TEMPERATURA MOTORSCAN
38539,17,1717,Regulares,2024-08-14 00:00:00,2024-08-27 00:00:00,2024-08-15 00:00:00,$0.00,$2436.00,$2436,✔ Pagado,'-12,REFACCIONES - 1 SONDA DE TEMPERATURA MOTORSCAN
38545,30,120,Especiales,2024-08-14 00:00:00,2000-01-01 00:00:00,2024-08-14 00:00:00,$0.00,$5000.01,$5000.01,✔ Pagado,0,VIATICOS PARA INSTALACION
38546,15,830,Rodrigo Vega,2024-08-14 00:00:00,2024-08-20 00:00:00,2024-09-26 00:00:00,$0.00,$2900.00,$2900,❌ Pago Con Atraso,37,"REFACCIONES - 1 SENSOR OBDII USD, 1 EXTENSION OBDII, 1 BASE PARA OBDII Y EXTENSION"
38547,15,828,Rodrigo Vega,2024-08-14 00:00:00,2024-08-30 00:00:00,2024-09-19 00:00:00,$0.00,$5800.00,$5800,✔ Pagado,20,"REFACCIONES - 2 SENSOR OBDII USD, 2 EXTENSION OBDII, 2 BASE PARA OBDII Y EXTENSION"
38550,15,852,Rodrigo Vega,2024-08-14 00:00:00,2024-08-16 00:00:00,2024-08-26 00:00:00,$0.00,$696.00,$696,✔ Pagado,10,"SISTEMA OPERATIVO ESTA DAÑADO, REQUIERE REINSTALACION"
38554,17,1713,Regulares,2024-08-14 00:00:00,2024-08-27 00:00:00,2024-08-16 00:00:00,$0.00,$2811.42,$2811.42,✔ Pagado,'-11,REFACCIONES - 8 BATERIAS PARA UPS
38556,13,6,Regulares,2024-08-14 00:00:00,2024-08-21 00:00:00,2024-10-23 00:00:00,$0.00,$186.24,$186.24,❌ Pago Con Atraso,63,MCEP PIERDE COMUNICACION
38557,15,831,Rodrigo Vega,2024-08-15 00:00:00,2024-08-21 00:00:00,2024-09-05 00:00:00,$0.00,$179.39,$179.39,✔ Pagado,15,CPU DE PRUEBA NO ENCIENDE AUTOMATICAMENTE
38558,9,39,Regulares,2024-08-15 00:00:00,2024-08-16 00:00:00,2024-09-05 00:00:00,$0.00,$3664.70,$3664.7,✔ Pagado,20,NO LEE OBDII
38560,9,67,Especiales,2024-08-15 00:00:00,2024-08-15 00:00:00,2025-08-29 00:00:00,$0.00,$3016.00,$3016,❌ Pago Con Atraso,379,REFACCIONES - 1 SENSOR OBDII
38561,30,12,Regulares,2024-08-15 00:00:00,2024-09-06 00:00:00,2024-08-15 00:00:00,$0.00,$6960.00,$6960,✔ Pagado,'-22,V-012/B-POR SOPORTE A CALIBRACION DINAMICA - JUEVES 5 DE SEPTIEMBRE 1 LINEA
38566,17,1717,Regulares,2024-08-16 00:00:00,2024-08-21 00:00:00,2024-09-24 00:00:00,$0.00,$11600.00,$11600,❌ Pago Con Atraso,34,CALIBRACION DINAMICA SEMESTRALES - MIERCOLES 21 DE AGOSTO 9:30 AM
38567,15,831,Rodrigo Vega,2024-08-16 00:00:00,2024-08-21 00:00:00,2024-09-05 00:00:00,$0.00,$2929.55,$2929.55,✔ Pagado,15,MANTENIMIENTO MAYOR A MSM
38569,15,823,Rodrigo Vega,2024-08-16 00:00:00,2024-08-22 00:00:00,2024-08-29 00:00:00,$0.00,$788.80,$788.8,✔ Pagado,7,COTIZACION - 1 EXTENSION USB 10M
38571,17,1717,Regulares,2024-08-16 00:00:00,2024-09-20 00:00:00,2024-10-30 00:00:00,$0.00,$475.48,$475.48,❌ Pago Con Atraso,40,RECHAZOS POR OXÍGENO
38572,22,30,Regulares,2024-08-16 00:00:00,2024-08-16 00:00:00,2024-08-16 00:00:00,$0.00,$4640.00,$4640,✔ Pagado,0,REVISION DE MCEP EN LABORATORIO
38575,15,924,Regulares,2024-08-16 00:00:00,2024-09-06 00:00:00,2024-08-19 00:00:00,$0.00,$12766.96,$12766.96,✔ Pagado,'-18,"REFACCIONES - 2 PINZAS INDUCTIVAS, 4 MANERALES, 1 SONDA PRINCIPAL"
38577,9,5,Regulares,2024-08-16 00:00:00,2024-08-30 00:00:00,2024-08-19 00:00:00,$0.00,$665.03,$665.03,✔ Pagado,'-11,REFACCIONES - 1 COPLE RAPIDO PARA SONDA AUXILIAR
38578,15,831,Rodrigo Vega,2024-08-16 00:00:00,2024-08-26 00:00:00,2024-10-24 00:00:00,$0.00,$12180.00,$12180,❌ Pago Con Atraso,59,REFACCIONES Y EQUIPOS - 2 NOBREAK Y 1 REGULADOR DE VOLTAJE
38579,15,828,Rodrigo Vega,2024-08-16 00:00:00,2024-08-19 00:00:00,2024-09-26 00:00:00,$0.00,$2900.00,$2900,❌ Pago Con Atraso,38,REFACCIONES  -  1 SENSOR OBDII CON EXTENSION OBDII 10 M Y BASE
38585,30,27,Regulares,2024-08-19 00:00:00,2024-08-20 00:00:00,2024-08-19 00:00:00,$0.00,$3480.00,$3480,✔ Pagado,'-1,APOYO A LABORATORIO PARA CALIBRACIÓN DINAMICA - V027YAN - 1 LINEA 15:00 HRS
38587,9,85,Regulares,2024-08-19 00:00:00,2024-08-21 00:00:00,2024-08-19 00:00:00,$0.00,$3016.00,$3016,✔ Pagado,'-2,REFACCIONES - 1 SENSOR OBDII
38594,30,26,Regulares,2024-08-19 00:00:00,2024-08-20 00:00:00,2024-08-19 00:00:00,$0.00,$3480.00,$3480,✔ Pagado,'-1,APOYO A LABORATORIO PARA CALIBRACION DINAMCA V-026/B-COR - 1 LINEA
38595,30,27,Regulares,2024-08-19 00:00:00,2024-08-28 00:00:00,2024-08-26 00:00:00,$0.00,$6555.16,$6555.16,✔ Pagado,'-2,YANGA V027YAN - REFACCIONES - 1 CELDA DE CARGA Y 2 CABLE DE COMUNICACION P/ OPACIMETRO Y 2 CABLE ALIMENTACIÓN OPACIMETRO
38597,99,102,Regulares,2024-08-19 00:00:00,2024-08-21 00:00:00,2024-08-26 00:00:00,$0.00,$4640.00,$4640,✔ Pagado,5,NO TIENE COMUNICACIÓN (846)
38602,13,5,Regulares,2024-08-19 00:00:00,2024-08-19 00:00:00,2024-10-02 00:00:00,$0.00,$14500.00,$14500,❌ Pago Con Atraso,44,APOYO A LABORATORIO PARA CALIBRACION DINAMICA
38603,15,829,Rodrigo Vega,2024-08-20 00:00:00,2024-08-20 00:00:00,2024-09-30 00:00:00,$0.00,$545.90,$545.9,❌ Pago Con Atraso,41,NO APRUEBA COMPROBACION DE FUGAS
38604,15,821,Rodrigo Vega,2024-08-20 00:00:00,2024-08-27 00:00:00,2024-08-29 00:00:00,$0.00,$1337.34,$1337.34,✔ Pagado,2,RECEPTACULO DE OPACIMETRO CON PINES DAÑADOS
38605,9,3,Regulares,2024-08-20 00:00:00,2024-08-20 00:00:00,2024-10-02 00:00:00,$0.00,$278.40,$278.4,❌ Pago Con Atraso,43,LINEA 4 Y 5 AL REALIZAR LA PRUEBA MUESTRA UN MENSAJE QUE MENCIONA QUE EL RESULTADO YA FUE ASIGNADO (CENTRO YA LEVANTO FOLIO CON ECOLOGIA)
38607,15,830,Rodrigo Vega,2024-08-20 00:00:00,2024-09-06 00:00:00,2024-09-12 00:00:00,$0.00,$3693.15,$3693.15,✔ Pagado,6,REVISION DE UPS EN LABORATORIO
38608,13,7,Regulares,2024-08-20 00:00:00,2024-08-20 00:00:00,2024-10-02 00:00:00,$0.00,$11600.00,$11600,❌ Pago Con Atraso,43,APOYO A LABORATORIO PARA CALIBRACION DINAMICA
38611,15,409,Regulares,2024-08-20 00:00:00,2024-10-04 00:00:00,2024-09-05 00:00:00,$0.00,$8918.08,$8918.08,✔ Pagado,'-29,REFACCIONES - 1 KIT DE BATERIA RBC55 PARA UPS APC 2200
38616,13,8,Regulares,2024-08-21 00:00:00,2024-08-26 00:00:00,2024-08-28 00:00:00,$0.00,$10498.00,$10498,✔ Pagado,2,"REFACCIONES - 1 TACOMETRO OPTICO, 2 SENSOR OBDII"
38617,13,9,Regulares,2024-08-21 00:00:00,2024-08-26 00:00:00,2024-08-28 00:00:00,$0.00,$13514.00,$13514,✔ Pagado,2,"REFACCIONES - 1 TACOMETRO OPTICO, 3 SENSOR OBDII"
38618,15,823,Rodrigo Vega,2024-08-21 00:00:00,2024-09-03 00:00:00,2024-09-05 00:00:00,$0.00,$6615.25,$6615.25,✔ Pagado,2,RECHAZOS POR OXIGENO ELEVADO
38619,13,11,Regulares,2024-08-21 00:00:00,2024-08-26 00:00:00,2024-08-28 00:00:00,$0.00,$13514.00,$13514,✔ Pagado,2,"REFACCIONES - 1 TACOMETRO OPTICO, 3 SENSOR OBDII"
38620,13,1,Regulares,2024-08-21 00:00:00,2024-08-26 00:00:00,2024-08-28 00:00:00,$0.00,$6032.00,$6032,✔ Pagado,2,REFACCIONES - 2 SENSOR OBDII
38621,13,2,Regulares,2024-08-21 00:00:00,2024-08-26 00:00:00,2024-08-28 00:00:00,$0.00,$3016.00,$3016,✔ Pagado,2,REFACCIONES - 1 SENSOR OBDII
38622,13,3,Regulares,2024-08-21 00:00:00,2024-08-26 00:00:00,2024-08-28 00:00:00,$0.00,$9048.00,$9048,✔ Pagado,2,REFACCIONES - 3 SENSOR OBDII
38623,13,5,Regulares,2024-08-21 00:00:00,2024-08-26 00:00:00,2024-08-28 00:00:00,$0.00,$9048.00,$9048,✔ Pagado,2,REFACCIONES - 3 SENSOR OBDII
38624,13,6,Regulares,2024-08-21 00:00:00,2024-08-26 00:00:00,2024-08-28 00:00:00,$0.00,$9048.00,$9048,✔ Pagado,2,REFACCIONES - 3 SENSOR OBDII
38627,35,122,Regulares,2024-08-21 00:00:00,2024-08-23 00:00:00,2024-09-05 00:00:00,$0.00,$2497.13,$2497.13,✔ Pagado,13,REVISION DE 2 SONDAS DE TEMPERATURA EN LABORATORIO
38629,15,831,Rodrigo Vega,2024-08-21 00:00:00,2024-08-21 00:00:00,2024-09-05 00:00:00,$0.00,$58.00,$58,✔ Pagado,15,NO ENCIENDE LA LINEA
38633,13,8,Regulares,2024-08-22 00:00:00,2024-08-24 00:00:00,2024-10-02 00:00:00,$0.00,$2436.00,$2436,❌ Pago Con Atraso,39,"OPACIMETRO ARROJA RESULTADOS EN CERO, REVISION DE SENSOR YA QUE NO ESTÁ MARCANDO TEMPERATURA"
38637,9,85,Regulares,2024-08-22 00:00:00,2024-08-26 00:00:00,2024-08-15 00:00:00,$0.00,$3596.00,$3596,✔ Pagado,'-11,FUGA EN MANIFOLD (REQUIERE CAMBIO)
38640,15,827,Rodrigo Vega,2024-08-23 00:00:00,2024-08-23 00:00:00,2024-12-11 00:00:00,$0.00,$2572.42,$2572.42,❌ Pago Con Atraso,110,PRESENTA FUGA DENTRO DEL GABINETE Y TIENE PROBLEMAS CON AIRE CERO
38643,9,22,Regulares,2024-08-23 00:00:00,2024-11-15 00:00:00,2024-11-04 00:00:00,$0.00,$3018.13,$3018.13,✔ Pagado,'-11,MARCA DILUCIÓN Y APC ESTA ALARMADO
38645,15,848,Rodrigo Vega,2024-08-23 00:00:00,2024-08-26 00:00:00,2024-09-19 00:00:00,$0.00,$580.00,$580,✔ Pagado,24,NO GIRA VENTILADOR DE MSM (MODULO NO RESPONDE)
38647,33,312,Regulares,2024-08-23 00:00:00,2024-08-28 00:00:00,2024-08-26 00:00:00,$0.00,$3480.00,$3480,✔ Pagado,'-2,APOYO A LABORATORIO PARA CALIBRACION DINAMICA - 28/8/24 10:30
38648,20,9,Especiales,2024-08-23 00:00:00,2024-08-23 00:00:00,2024-08-23 00:00:00,$0.00,$696.00,$696,✔ Pagado,0,REFACCIONES - 1 PIPETA FLEXIBLE
38650,9,34,Regulares,2024-08-24 00:00:00,2024-08-27 00:00:00,2024-09-03 00:00:00,$0.00,$283.65,$283.65,✔ Pagado,7,NO SE PUEDE ABRIR EL PUERTO DE COMUNICACIÓN DEL MSM
38651,15,829,Rodrigo Vega,2024-08-26 00:00:00,2024-08-30 00:00:00,2024-09-26 00:00:00,$0.00,$2004.43,$2004.43,✔ Pagado,27,AMANECE CON BLOQUEO
38652,15,829,Rodrigo Vega,2024-08-26 00:00:00,2024-08-26 00:00:00,2024-09-26 00:00:00,$0.00,$2320.00,$2320,✔ Pagado,31,MARCA APERTURA DE PUERTA DELANTERA GABINETE
38654,15,823,Rodrigo Vega,2024-08-26 00:00:00,2024-08-26 00:00:00,2024-08-29 00:00:00,$0.00,$580.00,$580,✔ Pagado,3,REFACCIONES - 1 EXT. USB DE 10 M
38655,15,823,Rodrigo Vega,2024-08-26 00:00:00,2024-08-26 00:00:00,2024-08-29 00:00:00,$0.00,$2900.00,$2900,✔ Pagado,3,"REFACCIONES - 1 SENSOR OBDII, 1 EXT. OBDII, 1 BASE P/OBDII"
38658,30,47,Regulares,2024-08-26 00:00:00,2024-09-02 00:00:00,2024-08-31 00:00:00,$0.00,$9693.19,$9693.19,✔ Pagado,'-2,V-047/A-ACA REVISION GENERAL DE MSM NO APRUEBA CALIBRACIÓN DE GASES
38661,9,105,Especiales,2024-08-26 00:00:00,2024-09-26 00:00:00,2024-09-04 00:00:00,$0.00,$85840.00,$85840,✔ Pagado,'-22,"EQUIPO - 1 OPACIMETRO MOTORSCAN 9011, 1 TACOMETRO OPTICO, 1 SENSOR DE TEMPERATURA DE ACEITE (CON INSTALACION)"
38664,30,14,Regulares,2024-08-27 00:00:00,2024-08-27 00:00:00,2024-08-27 00:00:00,$0.00,$3480.00,$3480,✔ Pagado,0,V014-MAT OPACIMETRO NO COMUNICA
38667,15,420,Regulares,2024-08-27 00:00:00,2024-08-27 00:00:00,2024-09-09 00:00:00,$0.00,$283.65,$283.65,✔ Pagado,13,MCEP NO ENCIENDE
38668,30,21,Regulares,2024-08-27 00:00:00,2024-09-10 00:00:00,2024-09-09 00:00:00,$0.00,$32563.29,$32563.29,✔ Pagado,'-1,LA BOCANA - HC FUERA DE RANGO (NO INCLUYE REFACCIONES)
38669,15,856,Regulares,2024-08-27 00:00:00,2024-08-29 00:00:00,2024-10-03 00:00:00,$0.00,$1160.00,$1160,❌ Pago Con Atraso,35,SOLICITA SOPORTE POR VISITA DE SMA
38673,30,110,Especiales,2024-08-27 00:00:00,2000-01-01 00:00:00,2024-08-27 00:00:00,$0.00,$5800.00,$5800,✔ Pagado,0,VIATICOS PARA INSTALACION
38677,35,147,Regulares,2024-08-27 00:00:00,2024-09-05 00:00:00,2024-08-29 00:00:00,$0.00,$4060.00,$4060,✔ Pagado,'-7,CALIBRACION DINAMICA - JUEVES 5 DE SEPTIEMBRE 9:30
38679,15,821,Rodrigo Vega,2024-08-28 00:00:00,2024-09-11 00:00:00,2024-10-03 00:00:00,$0.00,$1044.00,$1044,✔ Pagado,22,SENSOR OBDII O EXTENSION OBDII NO COMUNICA
38682,13,1,Regulares,2024-08-28 00:00:00,2024-08-28 00:00:00,2024-10-02 00:00:00,$0.00,$11600.00,$11600,❌ Pago Con Atraso,35,SOPORTE A CALIBRACION DINAMICA
38683,9,3,Regulares,2024-08-28 00:00:00,2024-08-29 00:00:00,2024-09-27 00:00:00,$0.00,$904.80,$904.8,✔ Pagado,29,LINEA 3 Y 5 NOX FUERA DE RANGO (COTIZAR CELDAS CUANDO LLEGUEN)
38684,17,1714,Regulares,2024-08-28 00:00:00,2024-08-30 00:00:00,2024-09-23 00:00:00,$0.00,$1160.00,$1160,✔ Pagado,24,LED 9 ALARMADO
