Reporte,Estado,Centro,Calificación,Fecha Reporte,Atendido,Fecha Pago,Deuda,Pagos,Total,Estado Pago,Tiempo hasta pago,Falla
39670,9,39,Regulares,11/11/2024 00:00,12/11/2024 00:00,21/11/2024 00:00,$0.00,"$2,007.47","$2,007.47",✔ Pagado,9,OXIGENO FUERA DE RANGO
39764,9,2,MAC´s,21/11/2024 00:00,21/11/2024 00:00,21/11/2024 00:00,$0.00,$580.00,$580,✔ Pagado,0,MSM NO ENCIENDE (COTIZAR FUENTE)
38725,13,8,Regulares,29/08/2024 00:00,01/11/2024 00:00,20/11/2024 00:00,$0.00,"$3,213.55","$3,213.55",✔ Pagado,19,"REFACCIONES - 2 EXTENSION OBDII, 3 PIPETA RIGIDA"
39005,9,83,Regulares,19/09/2024 00:00,20/11/2024 00:00,20/11/2024 00:00,$0.00,"$7,962.24","$7,962.24",✔ Pagado,0,REFACCIONES - 12 PASAMURO PARA GASES EN GPE Y 12 RACOR RAPIDO ROSCADO 1/8 A 8MM
39483,13,7,Regulares,31/10/2024 00:00,04/11/2024 00:00,20/11/2024 00:00,$0.00,$580.00,$580,✔ Pagado,16,REVISION GENERAL DE OPACIMETRO - NO CALIBRA
39520,13,1,Regulares,01/11/2024 00:00,14/11/2024 00:00,20/11/2024 00:00,$0.00,"$23,862.08","$23,862.08",✔ Pagado,6,MANTENIMIENTO PREVENTIVO -4 LINEAS
39522,13,3,Regulares,01/11/2024 00:00,11/11/2024 00:00,20/11/2024 00:00,$0.00,"$29,827.60","$29,827.60",✔ Pagado,9,MANTENIMIENTO PREVENTIVO -5 LINEAS
39526,13,8,Regulares,01/11/2024 00:00,14/11/2024 00:00,20/11/2024 00:00,$0.00,"$11,931.04","$11,931.04",✔ Pagado,6,MANTENIMIENTO PREVENTIVO -2 LINEAS
39527,13,9,Regulares,01/11/2024 00:00,15/11/2024 00:00,20/11/2024 00:00,$0.00,"$23,862.08","$23,862.08",✔ Pagado,5,MANTENIMIENTO PREVENTIVO -4 LINEAS
39528,13,11,Regulares,01/11/2024 00:00,13/11/2024 00:00,20/11/2024 00:00,$0.00,"$23,862.08","$23,862.08",✔ Pagado,7,MANTENIMIENTO PREVENTIVO -4 LINEAS
39590,13,1,Regulares,04/11/2024 00:00,31/10/2024 00:00,20/11/2024 00:00,$0.00,"$16,670.94","$16,670.94",✔ Pagado,20,SOFTWARE OCTUBRE
39591,13,2,Regulares,04/11/2024 00:00,31/10/2024 00:00,20/11/2024 00:00,$0.00,"$3,336.74","$3,336.74",✔ Pagado,20,SOFTWARE OCTUBRE
39592,13,3,Regulares,04/11/2024 00:00,31/10/2024 00:00,20/11/2024 00:00,$0.00,"$35,683.34","$35,683.34",✔ Pagado,20,SOFTWARE OCTUBRE
39593,13,5,Especiales,04/11/2024 00:00,31/10/2024 00:00,20/11/2024 00:00,$0.00,"$36,551.02","$36,551.02",✔ Pagado,20,SOFTWARE OCTUBRE
39594,13,6,Regulares,04/11/2024 00:00,31/10/2024 00:00,20/11/2024 00:00,$0.00,"$41,789.00","$41,789",✔ Pagado,20,SOFTWARE OCTUBRE
39595,13,7,Regulares,04/11/2024 00:00,31/10/2024 00:00,20/11/2024 00:00,$0.00,"$16,256.24","$16,256.24",✔ Pagado,20,SOFTWARE OCTUBRE
39596,13,8,Regulares,04/11/2024 00:00,31/10/2024 00:00,20/11/2024 00:00,$0.00,"$12,032.68","$12,032.68",✔ Pagado,20,SOFTWARE OCTUBRE
39597,13,9,Regulares,04/11/2024 00:00,31/10/2024 00:00,20/11/2024 00:00,$0.00,"$26,087.82","$26,087.82",✔ Pagado,20,SOFTWARE OCTUBRE
39598,13,11,Regulares,04/11/2024 00:00,31/10/2024 00:00,20/11/2024 00:00,$0.00,"$33,412.06","$33,412.06",✔ Pagado,20,SOFTWARE OCTUBRE
39745,30,27,Regulares,19/11/2024 00:00,20/11/2024 00:00,20/11/2024 00:00,$0.00,"$2,161.95","$2,161.95",✔ Pagado,0,V-027-YAN OPACIMETRO SE CALIENTA Y MUESTRA VALORES INESTABLES
39747,35,147,Regulares,20/11/2024 00:00,21/11/2024 00:00,20/11/2024 00:00,$0.00,"$6,960.00","$6,960",✔ Pagado,'-1,COTIZACION - CELDA DE NOX C/INSTALACION
38773,15,415,Regulares,01/09/2024 00:00,17/09/2024 00:00,19/11/2024 00:00,$0.00,"$5,904.02","$5,904.02",❌ Pago Con Atraso,63,MANTENIMIENTO PREVENTIVO -1 LINEAS
38827,15,415,Regulares,02/09/2024 00:00,03/09/2024 00:00,19/11/2024 00:00,$0.00,"$2,900.00","$2,900",❌ Pago Con Atraso,77,APOYO A LABORATORIO PARA CALIBRACION DINAMICA 3/8/24 10 AM
39146,15,415,Regulares,01/10/2024 00:00,17/10/2024 00:00,19/11/2024 00:00,$0.00,"$5,904.02","$5,904.02",❌ Pago Con Atraso,33,MANTENIMIENTO PREVENTIVO -1 LINEAS
39348,15,830,Regulares,16/10/2024 00:00,22/10/2024 00:00,19/11/2024 00:00,$0.00,"$4,466.00","$4,466",✔ Pagado,28,NO ENCIENDE EL TACOMETRO OPTICO
39538,15,821,Regulares,01/11/2024 00:00,05/11/2024 00:00,19/11/2024 00:00,$0.00,"$23,466.89","$23,466.89",✔ Pagado,14,MANTENIMIENTO PREVENTIVO -4 LINEAS
39539,15,823,Especiales,01/11/2024 00:00,20/11/2024 00:00,19/11/2024 00:00,$0.00,"$29,333.62","$29,333.62",✔ Pagado,'-1,MANTENIMIENTO PREVENTIVO -5 LINEAS
39560,17,1713,Regulares,01/11/2024 00:00,11/11/2024 00:00,19/11/2024 00:00,$0.00,"$21,749.86","$21,749.86",✔ Pagado,8,MANTENIMIENTO PREVENTIVO -4 LINEAS
39562,17,1715,Regulares,01/11/2024 00:00,13/11/2024 00:00,19/11/2024 00:00,$0.00,"$21,749.86","$21,749.86",✔ Pagado,6,MANTENIMIENTO PREVENTIVO -4 LINEAS
39564,17,1717,Regulares,01/11/2024 00:00,12/11/2024 00:00,19/11/2024 00:00,$0.00,"$21,749.86","$21,749.86",✔ Pagado,7,MANTENIMIENTO PREVENTIVO -4 LINEAS
39740,15,832,Regulares,19/11/2024 00:00,27/11/2024 00:00,19/11/2024 00:00,$0.00,"$13,920.00","$13,920",✔ Pagado,'-8,EQUIPO - ESCANER ADF EPSON DS-530 II
39714,30,47,Regulares,14/11/2024 00:00,27/11/2024 00:00,16/11/2024 00:00,$0.00,$580.00,$580,✔ Pagado,'-11,V-047/A-ACA - NOX VARIABLE
39726,30,47,Regulares,15/11/2024 00:00,20/11/2024 00:00,16/11/2024 00:00,$0.00,"$9,280.00","$9,280",✔ Pagado,'-4,REFACCIONES - 1 CELDA DE NOX  V-047/A-ACA
39159,15,832,Regulares,01/10/2024 00:00,29/10/2024 00:00,15/11/2024 00:00,$0.00,"$17,936.07","$17,936.07",✔ Pagado,17,MANTENIMIENTO PREVENTIVO -3 LINEAS
39531,15,409,Regulares,01/11/2024 00:00,25/11/2024 00:00,15/11/2024 00:00,$0.00,"$5,904.02","$5,904.02",✔ Pagado,'-10,MANTENIMIENTO PREVENTIVO -1 LINEAS
39558,15,984,Regulares,01/11/2024 00:00,04/11/2024 00:00,15/11/2024 00:00,$0.00,"$29,333.62","$29,333.62",✔ Pagado,11,MANTENIMIENTO PREVENTIVO -5 LINEAS
39695,30,27,Regulares,13/11/2024 00:00,13/11/2024 00:00,15/11/2024 00:00,$0.00,$314.71,$314.71,✔ Pagado,2,"REFACCIONES - 1 RECEPTACULO AMP 4 VIAS, 4 PIN HEMBRA V-027-YAN"
39715,9,35,Regulares,14/11/2024 00:00,20/11/2024 00:00,15/11/2024 00:00,$0.00,"$13,688.00","$13,688",✔ Pagado,'-5,REFACCIONES - 2 CELDAS DE NOX
39023,15,829,Regulares,23/09/2024 00:00,23/09/2024 00:00,14/11/2024 00:00,$0.00,"$1,170.21","$1,170.21",❌ Pago Con Atraso,52,NO APRUEBA COMPROBACION DE FUGAS
39244,15,829,Regulares,07/10/2024 00:00,11/11/2024 00:00,14/11/2024 00:00,$0.00,"$6,960.00","$6,960",✔ Pagado,3,REFACCIONES - 3 PINZA INDUCTIVA
39403,15,831,Regulares,22/10/2024 00:00,24/10/2024 00:00,14/11/2024 00:00,$0.00,"$1,609.38","$1,609.38",✔ Pagado,21,NO SE DETECTA SENSOR OBDII DE CAPTURA (PROBABLE EXTENSION)
39492,17,1721,Regulares,31/10/2024 00:00,12/11/2024 00:00,14/11/2024 00:00,$0.00,"$8,700.00","$8,700",✔ Pagado,2,REFACCIONES - 3 SENSOR OBDII CAPTURA
39530,15,402,Regulares,01/11/2024 00:00,15/11/2024 00:00,14/11/2024 00:00,$0.00,"$5,904.02","$5,904.02",✔ Pagado,'-1,MANTENIMIENTO PREVENTIVO -1 LINEAS
39540,15,827,Regulares,01/11/2024 00:00,21/11/2024 00:00,14/11/2024 00:00,$0.00,"$29,333.62","$29,333.62",✔ Pagado,'-7,MANTENIMIENTO PREVENTIVO -5 LINEAS
39541,15,828,Regulares,01/11/2024 00:00,04/11/2024 00:00,14/11/2024 00:00,$0.00,"$29,333.62","$29,333.62",✔ Pagado,10,MANTENIMIENTO PREVENTIVO -5 LINEAS
39543,15,830,Regulares,01/11/2024 00:00,11/11/2024 00:00,14/11/2024 00:00,$0.00,"$17,600.17","$17,600.17",✔ Pagado,3,MANTENIMIENTO PREVENTIVO -3 LINEAS
39544,15,831,Regulares,01/11/2024 00:00,08/11/2024 00:00,14/11/2024 00:00,$0.00,"$29,333.62","$29,333.62",✔ Pagado,6,MANTENIMIENTO PREVENTIVO -5 LINEAS
39556,15,915,Regulares,01/11/2024 00:00,13/11/2024 00:00,14/11/2024 00:00,$0.00,"$23,466.89","$23,466.89",✔ Pagado,1,MANTENIMIENTO PREVENTIVO -4 LINEAS
39651,15,831,Regulares,08/11/2024 00:00,08/11/2024 00:00,14/11/2024 00:00,$0.00,"$6,728.00","$6,728",✔ Pagado,6,SERVIDOR DE IMPRESION NO DETECTA DISCO DE INICIO
39716,35,306,Regulares,14/11/2024 00:00,03/12/2024 00:00,14/11/2024 00:00,$0.00,"$16,733.00","$16,733",✔ Pagado,'-19,"EQUIPO - 1 CPU PARA SISTEMA DE IMPRESION, 1 SERVICIO DE CONFIGURACION (SETRAMEX)"
39057,30,27,Regulares,24/09/2024 00:00,04/12/2024 00:00,13/11/2024 00:00,$0.00,"$1,160.00","$1,160",✔ Pagado,'-21,V-027-ORI - REVISION DE AMB EN MSM
39058,30,27,Regulares,24/09/2024 00:00,04/12/2024 00:00,13/11/2024 00:00,$0.00,"$1,160.00","$1,160",✔ Pagado,'-21,V-027-ORI - REPARACION DE MSM EN LABORATORIO
39065,13,1,Regulares,25/09/2024 00:00,08/12/2024 00:00,13/11/2024 00:00,$0.00,"$9,164.00","$9,164",✔ Pagado,'-25,OXIGENO FUERA DE RANGO
39398,13,11,Regulares,22/10/2024 00:00,22/10/2024 00:00,13/11/2024 00:00,$0.00,$197.20,$197.20,✔ Pagado,22,REVISION DE LAS LINEAS 3 Y 4 PRESENTAN FUGA DE GAS DE MEDIA
39404,30,31,Regulares,22/10/2024 00:00,04/12/2024 00:00,13/11/2024 00:00,$0.00,"$4,869.61","$4,869.61",✔ Pagado,'-21,V-031-BOR/02 - REVISION DE AMB EN LABORATORIO
39447,13,11,Regulares,29/10/2024 00:00,30/10/2024 00:00,13/11/2024 00:00,$0.00,"$2,436.00","$2,436",✔ Pagado,14,SERVICIO A OPACIMETRO
39672,11,1,Especiales,11/11/2024 00:00,13/11/2024 00:00,13/11/2024 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,0,ACTUALIZACION DE TABLAS DE AUTOMOVIL ABASOLO
39673,11,1,Especiales,11/11/2024 00:00,13/11/2024 00:00,13/11/2024 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,0,ACTUALIZACION DE TABLAS DE AUTOMOVIL PENJAMO
38744,9,5,Regulares,01/09/2024 00:00,25/09/2024 00:00,12/11/2024 00:00,$0.00,"$49,614.01","$49,614.01",❌ Pago Con Atraso,48,MANTENIMIENTO PREVENTIVO -6 LINEAS
39504,9,11,Regulares,01/11/2024 00:00,05/11/2024 00:00,12/11/2024 00:00,$0.00,"$26,167.93","$26,167.93",✔ Pagado,7,MANTENIMIENTO PREVENTIVO -3 LINEAS
39276,15,820,Regulares,09/10/2024 00:00,04/11/2024 00:00,11/11/2024 00:00,$0.00,"$5,800.00","$5,800",✔ Pagado,7,"REFACCIONES - 2 EXTENSION OBDII 10 M, 2 SENSORES OBDII USB, 2 BASES C/CLIP"
39342,15,848,Regulares,16/10/2024 00:00,16/10/2024 00:00,11/11/2024 00:00,$0.00,"$1,104.32","$1,104.32",✔ Pagado,26,FUGA EN ELECTROVALVULA
39406,15,823,Especiales,22/10/2024 00:00,22/10/2024 00:00,11/11/2024 00:00,$0.00,$580.00,$580,✔ Pagado,20,PIERDE COMUNICACION EL MODULO DE SEGURIDAD
39425,15,847,Regulares,24/10/2024 00:00,25/10/2024 00:00,11/11/2024 00:00,$0.00,"$1,740.00","$1,740",✔ Pagado,17,APARECE SIN AIRE CERO
39533,15,420,Regulares,01/11/2024 00:00,15/11/2024 00:00,11/11/2024 00:00,$0.00,"$5,904.02","$5,904.02",✔ Pagado,'-4,MANTENIMIENTO PREVENTIVO -1 LINEAS
39537,15,820,Regulares,01/11/2024 00:00,05/11/2024 00:00,11/11/2024 00:00,$0.00,"$23,466.89","$23,466.89",✔ Pagado,6,MANTENIMIENTO PREVENTIVO -4 LINEAS
39547,15,847,Regulares,01/11/2024 00:00,06/11/2024 00:00,11/11/2024 00:00,$0.00,"$29,333.62","$29,333.62",✔ Pagado,5,MANTENIMIENTO PREVENTIVO -5 LINEAS
39548,15,848,Regulares,01/11/2024 00:00,19/11/2024 00:00,11/11/2024 00:00,$0.00,"$29,333.62","$29,333.62",✔ Pagado,'-8,MANTENIMIENTO PREVENTIVO -5 LINEAS
39549,15,849,Regulares,01/11/2024 00:00,28/11/2024 00:00,11/11/2024 00:00,$0.00,"$29,333.62","$29,333.62",✔ Pagado,'-17,MANTENIMIENTO PREVENTIVO -5 LINEAS
39550,15,850,Regulares,01/11/2024 00:00,06/11/2024 00:00,11/11/2024 00:00,$0.00,"$29,333.62","$29,333.62",✔ Pagado,5,MANTENIMIENTO PREVENTIVO -5 LINEAS
39551,15,851,Regulares,01/11/2024 00:00,21/11/2024 00:00,11/11/2024 00:00,$0.00,"$29,333.62","$29,333.62",✔ Pagado,'-10,MANTENIMIENTO PREVENTIVO -5 LINEAS
39553,15,868,Regulares,01/11/2024 00:00,14/11/2024 00:00,11/11/2024 00:00,$0.00,"$29,333.62","$29,333.62",✔ Pagado,'-3,MANTENIMIENTO PREVENTIVO -5 LINEAS
39627,17,1715,Regulares,06/11/2024 00:00,21/11/2024 00:00,11/11/2024 00:00,$0.00,"$2,811.47","$2,811.47",✔ Pagado,'-10,REFACCIONES - 8 BATERIAS PARA UPS
39494,30,1,Regulares,31/10/2024 00:00,11/11/2024 00:00,09/11/2024 00:00,$0.00,"$1,134.99","$1,134.99",✔ Pagado,'-2,V-SAN-01 TERMOCOPLA
39031,30,1,Regulares,23/09/2024 00:00,26/09/2024 00:00,08/11/2024 00:00,$0.00,"$1,624.00","$1,624",❌ Pago Con Atraso,43,V-SAN-01 SONDA DE TEMPERATURA NO MARCA LECTURA
39235,15,832,Regulares,07/10/2024 00:00,07/11/2024 00:00,08/11/2024 00:00,$0.00,"$1,740.00","$1,740",✔ Pagado,1,BLOQUEO DE GOBIERNO (NO DESBLOQUEA PUERTAS
39387,15,832,Regulares,21/10/2024 00:00,22/10/2024 00:00,08/11/2024 00:00,$0.00,"$11,020.00","$11,020",✔ Pagado,17,CALIBRACION DINAMICA - 21 OCTUBRE 9.30
39471,9,2,MAC´s,30/10/2024 00:00,08/11/2024 00:00,08/11/2024 00:00,$0.00,"$6,844.00","$6,844",✔ Pagado,0,REFACCIONES - 1 CELDA DE NOX
39576,30,47,Regulares,04/11/2024 00:00,11/11/2024 00:00,08/11/2024 00:00,$0.00,"$6,960.00","$6,960",✔ Pagado,'-3,V-047/A-ACA SERVICIO DE CONFIGURACION DE PROGRAMA DE VERIFICACION
39625,9,53,MAC´s,06/11/2024 00:00,14/11/2024 00:00,08/11/2024 00:00,$0.00,"$6,844.00","$6,844",✔ Pagado,'-6,NOX FUERA DE RANGO
39629,15,832,Regulares,07/11/2024 00:00,07/11/2024 00:00,08/11/2024 00:00,$0.00,"$1,910.31","$1,910.31",✔ Pagado,1,CAMBIO DE BATERIAS DE UPS
38093,15,830,Regulares,09/07/2024 00:00,09/07/2024 00:00,07/11/2024 00:00,$0.00,"$12,992.00","$12,992",❌ Pago Con Atraso,121,REFACCIONES - 2 CELDAS DE NOX
38137,9,65,65,12/07/2024 00:00,15/07/2024 00:00,07/11/2024 00:00,$0.00,$232.00,$232,❌ Pago Con Atraso,115,LED 9 DE MCT EN ROJO (VENTILADOR)
39639,9,4,Regulares,07/11/2024 00:00,11/11/2024 00:00,07/11/2024 00:00,$0.00,"$6,844.00","$6,844",✔ Pagado,'-4,NOX FUERA DE RANGO
38246,13,3,Regulares,23/07/2024 00:00,21/08/2024 00:00,06/11/2024 00:00,$0.00,"$4,466.00","$4,466",❌ Pago Con Atraso,77,REFACCIONES - 1 TACOMETRO OPTICO
39458,9,37,MAC´s,29/10/2024 00:00,07/11/2024 00:00,06/11/2024 00:00,$0.00,"$6,844.00","$6,844",✔ Pagado,'-1,NOX FUERA DE RANGO (COTIZACION)
39608,30,20,Regulares,05/11/2024 00:00,08/11/2024 00:00,06/11/2024 00:00,$0.00,"$5,800.00","$5,800",✔ Pagado,'-2, V-020-COA - RECHAZOS POR DILUCION
39535,15,806,Regulares,01/11/2024 00:00,05/11/2024 00:00,05/11/2024 00:00,$0.00,"$23,466.89","$23,466.89",✔ Pagado,0,MANTENIMIENTO PREVENTIVO -4 LINEAS
39599,17,1713,Regulares,04/11/2024 00:00,11/11/2024 00:00,05/11/2024 00:00,$0.00,$580.58,$580.58,✔ Pagado,'-6,REFACCIONES - 1 CABLE DE ALIMENTACION DE ENERGIA MOTORSCAN
39604,9,85,Regulares,05/11/2024 00:00,06/11/2024 00:00,05/11/2024 00:00,$0.00,$928.00,$928,✔ Pagado,'-1,VALORES NEGATIVOS DE NOX
39612,30,24,Regulares,05/11/2024 00:00,06/11/2024 00:00,05/11/2024 00:00,$0.00,"$2,204.00","$2,204",✔ Pagado,'-1,V-024 XAL- 2 EL OLMO - 1 SONDA DE TEMPERATURA
38643,9,22,Regulares,23/08/2024 00:00,15/11/2024 00:00,04/11/2024 00:00,$0.00,"$3,018.13","$3,018.13",✔ Pagado,'-11,MARCA DILUCIÓN Y APC ESTA ALARMADO
39020,15,831,Regulares,21/09/2024 00:00,30/10/2024 00:00,04/11/2024 00:00,$0.00,"$5,920.64","$5,920.64",✔ Pagado,5,BATERIAS DE UPS DE SITE NO RETIENEN LA CARGA
39120,9,22,Regulares,01/10/2024 00:00,11/10/2024 00:00,04/11/2024 00:00,$0.00,"$41,131.33","$41,131.33",✔ Pagado,24,MANTENIMIENTO PREVENTIVO -5 LINEAS 11/10/24
39299,15,831,Regulares,11/10/2024 00:00,16/10/2024 00:00,04/11/2024 00:00,$0.00,$808.59,$808.59,✔ Pagado,19,NO APRUEBA COMPROBACION DE FUGAS
39319,9,22,Regulares,14/10/2024 00:00,15/10/2024 00:00,04/11/2024 00:00,$0.00,"$2,272.56","$2,272.56",✔ Pagado,20,OXIGENO FUERA DE RANGO
39372,15,821,Regulares,18/10/2024 00:00,18/10/2024 00:00,04/11/2024 00:00,$0.00,$696.00,$696,✔ Pagado,17,SE TRABA PROGRAMA DE VERIFICACION EN CPU DE PRUEBA
39486,17,1715,Regulares,31/10/2024 00:00,13/11/2024 00:00,04/11/2024 00:00,$0.00,"$11,600.00","$11,600",✔ Pagado,'-9,REFACCIONES - 4 SENSOR OBDII CAPTURA
39584,35,306,Regulares,04/11/2024 00:00,04/11/2024 00:00,04/11/2024 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,0,CONFIGURACION DE EQUIPO DE IMPRESION
39175,17,1714,Regulares,01/10/2024 00:00,22/10/2024 00:00,01/11/2024 00:00,$0.00,"$16,303.21","$16,303.21",✔ Pagado,10,MANTENIMIENTO PREVENTIVO -3 LINEAS
39441,9,40,MAC´s,28/10/2024 00:00,29/10/2024 00:00,01/11/2024 00:00,$301.48,"$4,116.01","$4,417.49",⚠ Atraso,3,SE APAGA EL MSM AL MOMENTO DE REALIZAR LA PRUEBA
39485,17,1714,Regulares,31/10/2024 00:00,12/11/2024 00:00,01/11/2024 00:00,$0.00,"$11,600.00","$11,600",✔ Pagado,'-11,REFACCIONES - 4 SENSOR OBDII CAPTURA
39488,17,1716,Especiales,31/10/2024 00:00,12/11/2024 00:00,01/11/2024 00:00,$0.00,"$11,600.00","$11,600",✔ Pagado,'-11,REFACCIONES - 4 SENSOR OBDII CAPTURA
39489,17,1717,Regulares,31/10/2024 00:00,12/11/2024 00:00,01/11/2024 00:00,$0.00,"$14,500.00","$14,500",✔ Pagado,'-11,REFACCIONES - 5 SENSOR OBDII CAPTURA
39490,17,1719,Regulares,31/10/2024 00:00,12/11/2024 00:00,01/11/2024 00:00,$0.00,"$8,700.00","$8,700",✔ Pagado,'-11,REFACCIONES - 3 SENSOR OBDII CAPTURA
39491,17,1720,Regulares,31/10/2024 00:00,12/11/2024 00:00,01/11/2024 00:00,$0.00,"$15,312.00","$15,312",✔ Pagado,'-11,REFACCIONES - 5 SENSOR OBDII CAPTURA
39493,17,1722,Regulares,31/10/2024 00:00,12/11/2024 00:00,01/11/2024 00:00,$0.00,"$5,800.00","$5,800",✔ Pagado,'-11,REFACCIONES - 2 SENSOR OBDII CAPTURA
39046,9,67,Especiales,24/09/2024 00:00,25/09/2024 00:00,31/10/2024 00:00,$0.00,"$6,032.00","$6,032",❌ Pago Con Atraso,36,REFACCIONES - 2 SENSOR OBDII
39063,9,67,Especiales,25/09/2024 00:00,25/09/2024 00:00,31/10/2024 00:00,$0.00,"$6,844.00","$6,844",❌ Pago Con Atraso,36,NOX FUERA DE RANGO
39131,9,67,Especiales,01/10/2024 00:00,07/10/2024 00:00,31/10/2024 00:00,$0.00,"$24,678.80","$24,678.80",✔ Pagado,24,MANTENIMIENTO PREVENTIVO -3 LINEAS
39217,9,105,Especiales,04/10/2024 00:00,18/10/2024 00:00,31/10/2024 00:00,$0.00,"$6,304.44","$6,304.44",✔ Pagado,13,"FALLA EN VENTILADORES DE MSM, MCS Y EXTENSIONES ACTIVAS"
39220,9,105,Especiales,04/10/2024 00:00,05/10/2024 00:00,31/10/2024 00:00,$0.00,"$4,640.00","$4,640",✔ Pagado,26,REFACCIONES - 4 EXTENSION OBDII RPM
39263,9,105,Especiales,08/10/2024 00:00,08/10/2024 00:00,31/10/2024 00:00,$0.00,"$7,078.55","$7,078.55",✔ Pagado,23,"REFACCIONES - 1 PIPETA RIGIDA, 8 PIPETA FLEXIBLES, 1 MANGUERA DE COMPROBACION DE FUGAS, 2 CONECTORES RAPIDOS P/PUERTO DE COMP FUGAS"
39275,9,105,Especiales,09/10/2024 00:00,18/10/2024 00:00,31/10/2024 00:00,$0.00,"$1,738.14","$1,738.14",✔ Pagado,13,REVISION DE MODULOS DE SISTEMA DE MUESTRA
39320,9,105,Especiales,14/10/2024 00:00,29/10/2024 00:00,31/10/2024 00:00,$0.00,"$18,476.48","$18,476.48",✔ Pagado,2,REFACCIONES - 4 SENSOR DE TEMPERATURA DE ACEITE
39344,9,105,Especiales,16/10/2024 00:00,18/10/2024 00:00,31/10/2024 00:00,$0.00,$361.92,$361.92,✔ Pagado,13,2 JUEGOS DE ETIQUETAS PARA GPE (4 LINEAS)
39393,9,105,Especiales,21/10/2024 00:00,29/10/2024 00:00,31/10/2024 00:00,$0.00,"$10,659.30","$10,659.30",✔ Pagado,2,REVISION DE MSM EN LABORATORIO
39394,9,105,Especiales,21/10/2024 00:00,04/11/2024 00:00,31/10/2024 00:00,$0.00,"$14,867.04","$14,867.04",✔ Pagado,'-4,REVISION DE MSM EN LABORATORIO
39478,9,85,Regulares,31/10/2024 00:00,01/11/2024 00:00,31/10/2024 00:00,$0.00,"$6,032.00","$6,032",✔ Pagado,'-1,REFACCIONES - 2 SENSOR OBDII
39481,9,44,MAC´s,31/10/2024 00:00,01/11/2024 00:00,31/10/2024 00:00,$0.00,$928.00,$928,✔ Pagado,'-1,LECTURAS DE NOX INESTABLES
36366,15,916,Regulares,01/03/2024 00:00,25/03/2024 00:00,30/10/2024 00:00,$0.00,"$17,241.42","$17,241.42",❌ Pago Con Atraso,219,MANTENIMIENTO PREVENTIVO -3 LINEAS
36740,15,916,Regulares,01/04/2024 00:00,25/04/2024 00:00,30/10/2024 00:00,$0.00,"$17,241.42","$17,241.42",❌ Pago Con Atraso,188,MANTENIMIENTO PREVENTIVO -3 LINEAS
38261,15,818,Regulares,24/07/2024 00:00,23/08/2024 00:00,30/10/2024 00:00,$0.00,$283.65,$283.65,❌ Pago Con Atraso,68,"NO COMUNICA MCS, REVISAR EN PREVENTIVO"
38571,17,1717,Regulares,16/08/2024 00:00,20/09/2024 00:00,30/10/2024 00:00,$0.00,$475.48,$475.48,❌ Pago Con Atraso,40,RECHAZOS POR OXÍGENO
38777,15,818,Regulares,01/09/2024 00:00,25/09/2024 00:00,30/10/2024 00:00,$0.00,"$30,087.67","$30,087.67",❌ Pago Con Atraso,35,MANTENIMIENTO PREVENTIVO -5 LINEAS
38944,9,3,Regulares,12/09/2024 00:00,17/09/2024 00:00,30/10/2024 00:00,$0.00,"$5,173.23","$5,173.23",❌ Pago Con Atraso,43,REFACCIONES - 6 PIPETAS FLEXIBLES Y 20 FILTROS DE PAPEL
39004,9,3,Regulares,19/09/2024 00:00,25/09/2024 00:00,30/10/2024 00:00,$0.00,"$18,992.36","$18,992.36",❌ Pago Con Atraso,35,"REFACCIONES - 5 OBDII, 10 FILTROS DE MALLA Y 20 FILTROS DE PAPEL"
39082,17,1717,Regulares,27/09/2024 00:00,27/09/2024 00:00,30/10/2024 00:00,$0.00,$232.00,$232,❌ Pago Con Atraso,33,TEMPERATURA FUERA DE RANGO EN MCS (VENTILADOR)
39095,17,1717,Regulares,28/09/2024 00:00,02/10/2024 00:00,30/10/2024 00:00,$0.00,$232.00,$232,✔ Pagado,28,MCS CON TEMPERATURA FUERA DE RANGO
39115,9,3,Regulares,01/10/2024 00:00,02/10/2024 00:00,30/10/2024 00:00,$0.00,"$24,678.80","$24,678.80",✔ Pagado,28,MANTENIMIENTO PREVENTIVO -3 LINEAS
39118,9,10,Regulares,01/10/2024 00:00,10/10/2024 00:00,30/10/2024 00:00,$0.00,"$49,357.59","$49,357.59",✔ Pagado,20,MANTENIMIENTO PREVENTIVO -6 LINEAS
39135,13,2,Regulares,01/10/2024 00:00,18/10/2024 00:00,30/10/2024 00:00,$0.00,"$17,888.12","$17,888.12",✔ Pagado,12,MANTENIMIENTO PREVENTIVO -3 LINEAS
39192,9,3,Regulares,02/10/2024 00:00,04/10/2024 00:00,30/10/2024 00:00,$0.00,$203.00,$203,✔ Pagado,26,HC FUERA DE RANGO
39193,9,10,Regulares,02/10/2024 00:00,09/10/2024 00:00,30/10/2024 00:00,$0.00,"$6,032.00","$6,032",✔ Pagado,21,REFACCIONES - 2 SENSOR OBDII CAPTURA 7 M
39239,17,1715,Regulares,07/10/2024 00:00,08/10/2024 00:00,30/10/2024 00:00,$0.00,$520.00,$520,✔ Pagado,22,MSM NO RESPONDE
